"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
1,2,55,0,1,1,1,1,2648617759,1,1,1,1,0,2,1,0,0,1,250000,1,"Conjunto Primavera, 1 - Turu, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-turu-sao-luis-ma-55m2-id-2648617759/",-2.520070768468,-44.236367004059
0,NA,45,0,1,240,0,1,2650134363,1,0,1,0,1,2,1,0,0,1,99210,0,"Avenida Bahia, 100 - Turu, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-turu-sao-luis-ma-45m2-id-2650134363/",-2.502280073455,-44.218953975402
NA,3,77,NA,2,NA,NA,NA,2586205188,NA,NA,NA,NA,NA,2,NA,NA,NA,1,230000,NA,"Rua Fernando de Noronha, 0 - Cohama, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cohama-sao-luis-ma-77m2-id-2586205188/",-2.51006798548,-44.244564915555
NA,14,62,NA,2,NA,NA,NA,2655371854,NA,NA,NA,NA,NA,2,NA,NA,NA,1,350000,NA,"Alameda E, 0 - Quitandinha, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-quitandinha-sao-luis-ma-62m2-id-2655371854/",-2.50837,-44.2615
NA,2,57,NA,2,NA,NA,NA,2657455485,NA,NA,NA,NA,NA,2,NA,NA,NA,1,230000,NA,"Rua General Artur Carvalho, 1 - Turu, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-turu-sao-luis-ma-57m2-id-2657455485/",-2.507739994911,-44.214029966022
NA,NA,64,NA,2,400,NA,NA,2645607889,400,NA,NA,NA,NA,2,NA,NA,NA,1,195000,NA,"Rua Quatro, 1 - Cohajap, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cohajap-sao-luis-ma-64m2-id-2645607889/",-2.519247006867,-44.253054179369
NA,NA,40,NA,1,1,NA,NA,2657336904,1,NA,NA,NA,NA,2,NA,NA,NA,1,180420,NA,"Rua General Artur Carvalho, 212 - Turu, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-turu-sao-luis-ma-40m2-id-2657336904/",-2.506847185547,-44.21102177212
1,NA,84,0,2,NA,1,0,2564342927,NA,1,0,1,0,3,1,0,0,2,680000,0,"Avenida Deputado Luís Eduardo Magalhães, 0 - Calhau, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-calhau-sao-luis-ma-84m2-id-2564342927/",-2.50439748086,-44.262627247616
1,NA,58,1,2,340,1,1,2640214498,1,1,1,1,1,2,1,0,0,1,312000,1,"Avenida Professor Carlos Cunha, 1 - Jacaraty, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jacaraty-sao-luis-ma-58m2-id-2640214498/",-2.501289994689,-44.275520026812
0,3,70,0,2,264,0,0,2643791681,1,0,0,1,0,3,0,0,0,1,225000,0,"Rua Fernando de Noronha, 100 - Cohama, São Luís - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-cohama-sao-luis-ma-70m2-id-2643791681/",-2.51006798548,-44.244564915555
