academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
1.0,,161.0,0,4.0,1300.0,0,"Rua Professor João Pedro Gardés, 1 - Jardim Aclimação, Cuiabá - MT",1.0,2639252527,2500.0,1.0,1.0,1.0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-aclimacao-cuiaba-mt-161m2-id-2639252527/,3.0,970000.0,0
1.0,,103.0,1.0,3.0,1300.0,1.0,"Rua Coronel Civis Leão de Moraes, 200 - CPA I, Cuiabá - MT",1.0,2621614236,2400.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cpa-i-cuiaba-mt-103m2-id-2621614236/,2.0,812990.0,1.0
1.0,3.0,134.0,0,5.0,850.0,1.0,"Avenida Haiti, 804 - Jardim das Américas, Cuiabá - MT",1.0,2640742075,3200.0,1.0,1.0,1.0,1.0,3.0,1.0,0,1.0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-das-americas-cuiaba-mt-134m2-id-2640742075/,2.0,1240000.0,1.0
0,,124.0,1.0,5.0,1000.0,0,"Avenida José Rodrigues do Prado - Santa Rosa, Cuiabá - MT",0,2646487353,4000.0,0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-santa-rosa-cuiaba-mt-124m2-id-2646487353/,3.0,1349999.0,0
1.0,,89.0,0,2.0,,1.0,"Rodovia Arquiteto Hélder Cândia, 3059 - Ribeirão do Lipa, Cuiabá - MT",1.0,2647635369,,1.0,1.0,0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ribeirao-do-lipa-cuiaba-mt-89m2-id-2647635369/,2.0,760000.0,0
0,,97.0,0,2.0,955.0,1.0,"Baú, Cuiabá - MT",0,2655533411,,1.0,1.0,0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-bau-cuiaba-mt-97m2-id-2655533411/,1.0,389000.0,0
,,70.0,,2.0,536.0,,"Rua Comandante Costa, 1758 - Centro Sul, Cuiabá - MT",,2645829186,1130.0,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-centro-sul-cuiaba-mt-70m2-id-2645829186/,,430000.0,
1.0,,138.0,1.0,4.0,700.0,0,"Rodovia Arquiteto Hélder Cândia - Ribeirão do Lipa, Cuiabá - MT",1.0,2583603053,2264.0,1.0,1.0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-ribeirao-do-lipa-cuiaba-mt-138m2-id-2583603053/,2.0,1200000.0,0
1.0,,137.0,1.0,1.0,800.0,1.0,"Rua Tenente Alcides Duarte de Souza - Duque de Caxias, Cuiabá - MT",1.0,2651798158,300.0,1.0,1.0,0,1.0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-duque-de-caxias-cuiaba-mt-137m2-id-2651798158/,2.0,1100000.0,0
0,4.0,117.0,0,1.0,950.0,1.0,"Rua Corsino do Amarante, 498 - Quilombo, Cuiabá - MT",0,2655740982,2500.0,1.0,0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-quilombo-cuiaba-mt-117m2-id-2655740982/,2.0,1250000.0,0
0,,68.0,1.0,1.0,366.0,0,"Avenida Professora Edna Maria de Albuquerque Affi - Jardim Imperial, Cuiabá - MT",0,2578207199,379.0,1.0,1.0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-imperial-cuiaba-mt-68m2-id-2578207199/,1.0,200000.0,0
,,46.0,,2.0,,,"Avenida Fernando Correa da Costa - Chácara dos Pinheiros, Cuiabá - MT",,2552249492,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-chacara-dos-pinheiros-cuiaba-mt-46m2-id-2552249492/,1.0,200000.0,
0,,77.0,1.0,2.0,494.0,1.0,"Avenida Oito de Abril, 179 - Goiabeiras, Cuiabá - MT",0,2655158542,,1.0,0,0,1.0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-goiabeiras-cuiaba-mt-77m2-id-2655158542/,2.0,619300.0,1.0
,,84.0,,2.0,,,"Rua Rio Mutuca, 95 - Alvorada, Cuiabá - MT",,2557202817,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-alvorada-cuiaba-mt-84m2-id-2557202817/,1.0,170000.0,
0,4.0,137.0,0,1.0,1100.0,1.0,"Rua Tenente Alcides Duarte de Souza, 99 - Duque de Caxias, Cuiabá - MT",0,2646107787,,1.0,0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-duque-de-caxias-cuiaba-mt-137m2-id-2646107787/,3.0,1099000.0,0
1.0,,80.0,0,2.0,500.0,1.0,"Rua General Pirineus de Souza, 11 - Duque de Caxias, Cuiabá - MT",1.0,2654484860,1200.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-duque-de-caxias-cuiaba-mt-80m2-id-2654484860/,2.0,530000.0,0
,,56.0,,1.0,,,"Despraiado, Cuiabá - MT",,2639465295,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-despraiado-cuiaba-mt-56m2-id-2639465295/,1.0,392990.0,
,,69.0,,1.0,250.0,,"Despraiado, Cuiabá - MT",,2637214572,490.0,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-armario-de-cozinha-despraiado-cuiaba-mt-69m2-id-2637214572/,1.0,215000.0,
0,,70.0,0,2.0,400.0,0,"Avenida Doutor José Feliciano Figueiredo, 200 - Porto, Cuiabá - MT",0,2653268467,,1.0,1.0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-porto-cuiaba-mt-70m2-id-2653268467/,1.0,350000.0,0
0,,72.0,0,1.0,600.0,1.0,"Rua F - Terra Nova, Cuiabá - MT",0,2552248733,,0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-terra-nova-cuiaba-mt-72m2-id-2552248733/,1.0,230000.0,0
0,,296.0,0,3.0,,1.0,"Rua Buenos Aires - Jardim das Américas, Cuiabá - MT",0,2619842615,,1.0,1.0,0,1.0,3.0,0,0,1.0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-das-americas-cuiaba-mt-296m2-id-2619842615/,6.0,2700000.0,1.0
0,,72.0,0,1.0,350.0,0,"Jardim Tropical, Cuiabá - MT",0,2604968281,,0,0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-jardim-jardim-tropical-cuiaba-mt-72m2-id-2604968281/,1.0,200000.0,0
0,,70.0,0,1.0,597.0,0,"Avenida Rui Barbosa - Jardim Universitário, Cuiabá - MT",0,2437542298,980.0,0,0,0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jardim-universitario-cuiaba-mt-70m2-id-2437542298/,2.0,240000.0,0
,,254.0,,3.0,1250.0,,"Goiabeiras, Cuiabá - MT",,2612102198,,,,,,4.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-goiabeiras-cuiaba-mt-254m2-id-2612102198/,2.0,890000.0,
0,,82.0,0,2.0,440.0,1.0,"Avenida Senador Metello, 1584 - Goiabeiras, Cuiabá - MT",1.0,2642822585,1500.0,1.0,0,0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-goiabeiras-cuiaba-mt-82m2-id-2642822585/,2.0,559000.0,0
1.0,,80.0,0,2.0,550.0,1.0,"Avenida Manoel José de Arruda, 1 - Grande Terceiro, Cuiabá - MT",1.0,2657342888,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-grande-terceiro-cuiaba-mt-80m2-id-2657342888/,2.0,650000.0,1.0
1.0,,236.0,0,2.0,,0,"Rua Estevão de Mendonça, 1067 - Quilombo, Cuiabá - MT",1.0,2655976934,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-quilombo-cuiaba-mt-236m2-id-2655976934/,3.0,1250000.0,1.0
0,,102.0,1.0,3.0,,0,"Jardim Aclimação, Cuiabá - MT",0,2625802300,,0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-ar-condicionado-jardim-aclimacao-cuiaba-mt-102m2-id-2625802300/,,960000.0,0
0,,100.0,1.0,2.0,,1.0,"Rua Ênio Carlos de Souza Vieira - Consil, Cuiabá - MT",0,2646230587,,1.0,1.0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-consil-cuiaba-mt-100m2-id-2646230587/,2.0,580000.0,0
1.0,13.0,134.0,1.0,5.0,1000.0,1.0,"Avenida Haiti, 804 - Jardim das Américas, Cuiabá - MT",1.0,2618073559,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-das-americas-cuiaba-mt-134m2-id-2618073559/,2.0,1180000.0,1.0
0,,73.0,0,2.0,,0,"Rua Minuano, 637 - Despraiado, Cuiabá - MT",0,2649095759,,1.0,0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-despraiado-cuiaba-mt-73m2-id-2649095759/,,285000.0,0
0,,46.0,1.0,2.0,395.0,0,"Rua Antônio Dorileo - Coophema, Cuiabá - MT",0,2583694086,536.0,1.0,1.0,0,1.0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-coophema-cuiaba-mt-46m2-id-2583694086/,1.0,200000.0,0
1.0,,135.0,0,4.0,,0,"Avenida Haiti, 804 - Jardim das Américas, Cuiabá - MT",1.0,2621263969,,1.0,1.0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-das-americas-cuiaba-mt-135m2-id-2621263969/,2.0,1300000.0,0
0,11.0,109.0,1.0,2.0,659.0,1.0,"Avenida Historiador Rubens de Mendonça - Jardim Aclimação, Cuiabá - MT",0,2647675954,1800.0,1.0,0,0,1.0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-aclimacao-cuiaba-mt-109m2-id-2647675954/,1.0,530000.0,1.0
1.0,13.0,67.0,0,2.0,400.0,1.0,"Avenida Archimedes Pereira Lima, 870 - Jardim Leblon, Cuiabá - MT",1.0,2648073754,1450.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-leblon-cuiaba-mt-67m2-id-2648073754/,1.0,370000.0,0
0,,55.0,0,1.0,380.0,0,"Rua Dez, 10 - Parque das Nações, Cuiabá - MT",1.0,2635598579,1.0,0,1.0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-parque-das-nacoes-cuiaba-mt-55m2-id-2635598579/,1.0,225000.0,1.0
0,,55.0,0,1.0,340.0,0,"Rua Treze, 108 - Parque Residencial das Nações Indígenas, Cuiabá - MT",0,2651167616,580.0,0,0,1.0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-parque-residencial-das-nacoes-indigenas-cuiaba-mt-55m2-id-2651167616/,1.0,180000.0,0
0,,240.0,1.0,5.0,2087.0,1.0,"Rua Monsenhor Trebaure - Centro Norte, Cuiabá - MT",0,2643975791,222.0,1.0,1.0,0,1.0,4.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-centro-norte-cuiaba-mt-240m2-id-2643975791/,3.0,670000.0,0
,8.0,69.0,,2.0,,,"Avenida Archimedes Pereira Lima, 1 - Jardim Leblon, Cuiabá - MT",,2639274354,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-varanda-jardim-leblon-cuiaba-mt-69m2-id-2639274354/,1.0,490000.0,
,,79.0,,2.0,400.0,,"Jardim Leblon, Cuiabá - MT",,2644165962,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-leblon-cuiaba-mt-79m2-id-2644165962/,2.0,900000.0,
0,10.0,83.0,0,2.0,700.0,0,"Rua Manoel Cavalcante Proença - Goiabeiras, Cuiabá - MT",1.0,2571360786,90.0,1.0,1.0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-goiabeiras-cuiaba-mt-83m2-id-2571360786/,1.0,360000.0,0
1.0,,223.0,0,4.0,1400.0,1.0,"Avenida Senador Filinto Müller, 1588 - Quilombo, Cuiabá - MT",1.0,2552411450,4000.0,1.0,1.0,1.0,1.0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-quilombo-cuiaba-mt-223m2-id-2552411450/,3.0,3300000.0,0
0,5.0,72.0,0,2.0,560.0,1.0,"Rua La Paz, 349 - Jardim Tropical, Cuiabá - MT",0,2648828321,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-tropical-cuiaba-mt-72m2-id-2648828321/,1.0,230000.0,0
1.0,,52.0,1.0,2.0,370.0,1.0,"Rua Coronel Neto - Goiabeiras, Cuiabá - MT",1.0,2644953463,101.0,1.0,1.0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-goiabeiras-cuiaba-mt-52m2-id-2644953463/,1.0,235000.0,1.0
1.0,,195.0,0,5.0,,1.0,"Rua Estevão de Mendonça, 1295 - Quilombo, Cuiabá - MT",1.0,2644167777,,1.0,1.0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-quilombo-cuiaba-mt-195m2-id-2644167777/,3.0,1650000.0,1.0
,,54.0,,1.0,590.0,,"Avenida A, 1405 - Terra Nova, Cuiabá - MT",,2648120259,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-sala-de-jantar-terra-nova-cuiaba-mt-54m2-id-2648120259/,1.0,220000.0,
1.0,,156.0,0,4.0,930.0,1.0,"Avenida Vereador Mário Palma, 125 - Santa Rosa, Cuiabá - MT",1.0,2651158790,2870.0,1.0,1.0,1.0,1.0,3.0,1.0,0,1.0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-santa-rosa-cuiaba-mt-156m2-id-2651158790/,2.0,1500000.0,1.0
1.0,,96.0,0,2.0,660.0,1.0,"Araés, Cuiabá - MT",1.0,2644165564,,1.0,0,0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-araes-cuiaba-mt-96m2-id-2644165564/,1.0,410000.0,0
1.0,,72.0,0,2.0,400.0,0,"Avenida Manoel José de Arruda, 2 - Grande Terceiro, Cuiabá - MT",1.0,2600889885,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-grande-terceiro-cuiaba-mt-72m2-id-2600889885/,2.0,460000.0,0
,,50.0,,2.0,,,"Porto, Cuiabá - MT",,2644161205,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-porto-cuiaba-mt-50m2-id-2644161205/,1.0,245000.0,
0,3.0,65.0,1.0,2.0,400.0,0,"Rua Barão de Melgaço - Porto, Cuiabá - MT",0,2645829177,,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-porto-cuiaba-mt-65m2-id-2645829177/,,290000.0,0
1.0,,106.0,0,2.0,,0,"Rua T, 867 - Bosque da Saúde, Cuiabá - MT",1.0,2653987954,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-bosque-da-saude-cuiaba-mt-106m2-id-2653987954/,3.0,845000.0,1.0
1.0,,151.0,0,3.0,1000.0,1.0,"Rua Marechal Floriano Peixoto, 1520 - Duque de Caxias, Cuiabá - MT",1.0,2541110283,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-duque-de-caxias-cuiaba-mt-151m2-id-2541110283/,3.0,950000.0,1.0
0,,82.0,0,2.0,600.0,1.0,"Avenida Senador Metello, 11 - Goiabeiras, Cuiabá - MT",1.0,2654237486,1000.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-goiabeiras-cuiaba-mt-82m2-id-2654237486/,2.0,479000.0,0
1.0,,615.0,0,1.0,350.0,1.0,"Avenida Governador Dante Martins de Oliveira - Carumbé, Cuiabá - MT",1.0,2636156293,1350.0,1.0,1.0,0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-carumbe-cuiaba-mt-615m2-id-2636156293/,2.0,404000.0,0
0,,79.0,1.0,2.0,,1.0,"Avenida Brasília, 45 - Jardim das Américas, Cuiabá - MT",0,2653424279,,1.0,0,0,1.0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-das-americas-cuiaba-mt-79m2-id-2653424279/,1.0,590000.0,1.0
0,,195.0,1.0,2.0,,1.0,"Rua Estevão de Mendonça - Quilombo, Cuiabá - MT",0,2614420699,,0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-quilombo-cuiaba-mt-195m2-id-2614420699/,3.0,1779900.0,0
1.0,14.0,70.0,1.0,2.0,650.0,1.0,"Avenida Senador Metello, 0 - Goiabeiras, Cuiabá - MT",1.0,2576046609,700.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-goiabeiras-cuiaba-mt-70m2-id-2576046609/,2.0,420000.0,0
0,4.0,48.0,0,1.0,500.0,1.0,"Rua Phoenix, S/N - Jardim Califórnia, Cuiabá - MT",0,2644843903,,0,0,0,0,1.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-jardim-california-cuiaba-mt-48m2-id-2644843903/,,280000.0,0
1.0,,88.0,0,2.0,650.0,0,"Rodovia Arquiteto Hélder Cândia, 3059 - Ribeirão do Lipa, Cuiabá - MT",1.0,2579548308,1000.0,1.0,1.0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ribeirao-do-lipa-cuiaba-mt-88m2-id-2579548308/,2.0,760000.0,0
1.0,19.0,75.0,0,2.0,,1.0,"Avenida Miguel Sutil, 6322 - Jardim Mariana, Cuiabá - MT",1.0,2651984380,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jardim-mariana-cuiaba-mt-75m2-id-2651984380/,2.0,600000.0,1.0
,4.0,75.0,,2.0,,,"Avenida Aclimação, 688 - Bosque da Saúde, Cuiabá - MT",,2643737065,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-bosque-da-saude-cuiaba-mt-75m2-id-2643737065/,1.0,410000.0,
0,,110.0,0,2.0,900.0,1.0,"Avenida Presidente Joaquim Augusto da Costa Marques - Quilombo, Cuiabá - MT",0,2552249993,,0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-quilombo-cuiaba-mt-110m2-id-2552249993/,2.0,595000.0,0
0,,38.0,0,1.0,566.0,1.0,"Rua Santa Mônica, 144 - Santa Marta, Cuiabá - MT",0,2587506277,,0,0,1.0,0,1.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-santa-marta-cuiaba-mt-38m2-id-2587506277/,1.0,220000.0,0
,,118.0,,3.0,932.0,,"Rua Coronel Civis Leão de Moraes, 200 - Alvorada, Cuiabá - MT",,2627748853,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-alvorada-cuiaba-mt-118m2-id-2627748853/,2.0,750000.0,
0,,50.0,1.0,1.0,,0,"Carumbé, Cuiabá - MT",0,2623711089,,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-carumbe-cuiaba-mt-50m2-id-2623711089/,,150000.0,0
0,,45.0,1.0,1.0,,0,"Coophema, Cuiabá - MT",0,2613277043,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-coophema-cuiaba-mt-45m2-id-2613277043/,1.0,200000.0,0
,,76.0,,2.0,,,"Santa Marta, Cuiabá - MT",,2649234156,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-santa-marta-cuiaba-mt-76m2-id-2649234156/,2.0,630000.0,
1.0,,169.0,0,5.0,1400.0,1.0,"Rua José Haddad, 50 - Duque de Caxias, Cuiabá - MT",1.0,2655089962,5295.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-duque-de-caxias-cuiaba-mt-169m2-id-2655089962/,3.0,2100000.0,0
,,120.0,,1.0,,,"Quilombo, Cuiabá - MT",,2547410539,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-quilombo-cuiaba-mt-120m2-id-2547410539/,,650000.0,
0,,40.0,1.0,1.0,,0,"Rodovia Arquiteto Hélder Cândia - Ribeirão do Lipa, Cuiabá - MT",0,2655621103,,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ribeirao-do-lipa-cuiaba-mt-40m2-id-2655621103/,1.0,211990.0,0
,,55.0,,1.0,375.0,,"Santa Marta, Cuiabá - MT",,2518374720,,,,,,1.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-santa-marta-cuiaba-mt-55m2-id-2518374720/,1.0,319285.0,
0,,55.0,1.0,1.0,360.0,0,"Parque Residencial Tropical Ville , Cuiabá - MT",0,2645564653,7200.0,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-parque-residencial-tropical-ville-cuiaba-mt-55m2-id-2645564653/,1.0,220000.0,0
0,2.0,40.0,0,1.0,287.0,0,"Jardim Imperial, Cuiabá - MT",0,2641934831,640.0,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-imperial-cuiaba-mt-40m2-id-2641934831/,1.0,80000.0,0
,,51.0,,1.0,,,"Parque Residencial Tropical Ville , Cuiabá - MT",,2651430261,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-parque-residencial-tropical-ville-cuiaba-mt-51m2-id-2651430261/,,175000.0,
,,74.0,,1.0,675.0,,"Rua B, S/N - Terra Nova, Cuiabá - MT",,2628053166,370.0,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-terra-nova-cuiaba-mt-74m2-id-2628053166/,1.0,215000.0,
1.0,,118.0,0,2.0,630.0,0,"Goiabeiras, Cuiabá - MT",1.0,2654667074,130.0,0,1.0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-goiabeiras-cuiaba-mt-118m2-id-2654667074/,2.0,450000.0,0
,,98.0,,2.0,990.0,,"Jardim Aclimação, Cuiabá - MT",,2643544277,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-aclimacao-cuiaba-mt-98m2-id-2643544277/,2.0,730000.0,
,,134.0,,1.0,350.0,,"Rua Professor Rafael Rueda, 289 - Bosque da Saúde, Cuiabá - MT",,2657220965,380000.0,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-armario-de-cozinha-bosque-da-saude-cuiaba-mt-134m2-id-2657220965/,1.0,380000.0,
1.0,,68.0,0,2.0,448.0,0,"Rua Coronel Neto, 1894 - Goiabeiras, Cuiabá - MT",0,2654001955,,1.0,1.0,0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-goiabeiras-cuiaba-mt-68m2-id-2654001955/,1.0,330000.0,0
,,189.0,,1.0,,,"Avenida Bosque da Saúde, 355 - Bosque da Saúde, Cuiabá - MT",,2556645228,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-bosque-da-saude-cuiaba-mt-189m2-id-2556645228/,,900000.0,
0,,345.0,0,2.0,3300.0,0,"Quilombo, Cuiabá - MT",0,2639574948,,1.0,0,0,1.0,4.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-quilombo-cuiaba-mt-345m2-id-2639574948/,3.0,1800000.0,1.0
1.0,,143.0,0,5.0,770.0,0,"Avenida Vereador Juliano da Costa Marques, 877 - Jardim Aclimação, Cuiabá - MT",1.0,2579547808,3200.0,1.0,1.0,0,1.0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-jardim-aclimacao-cuiaba-mt-143m2-id-2579547808/,3.0,950000.0,0
