academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
0,7.0,60.0,1.0,2.0,289.0,0,"Passagem São Jorge, 49 - Coqueiro, Ananindeua - PA",0,2636294154,,0,0,1.0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-coqueiro-ananindeua-pa-60m2-id-2636294154/,1.0,250000.0,0
0,,60.0,0,1.0,200.0,0,"Avenida Zacarias de Assunção, 683 - Centro, Ananindeua - PA",0,2607228325,,1.0,1.0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-ananindeua-pa-60m2-id-2607228325/,1.0,140000.0,0
0,11.0,84.0,0,3.0,,1.0,"Rodovia BR-316, SN - Centro, Ananindeua - PA",0,2652162019,,1.0,0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-ananindeua-pa-84m2-id-2652162019/,1.0,290000.0,0
0,,75.0,0,2.0,,1.0,"Rodovia do Mário Covas, 1500 - Levilandia, Ananindeua - PA",0,2642822708,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-levilandia-ananindeua-pa-75m2-id-2642822708/,1.0,270000.0,0
0,,75.0,0,2.0,,1.0,"Rodovia BR-316, 1117 - Centro, Ananindeua - PA",1.0,2639054355,,1.0,1.0,1.0,1.0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-ananindeua-pa-75m2-id-2639054355/,,380000.0,1.0
,4.0,41.0,,1.0,,,"Rodovia do Mário Covas, 108 - Coqueiro, Ananindeua - PA",,2570019358,,,,,,1.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-varanda-coqueiro-ananindeua-pa-41m2-id-2570019358/,1.0,168000.0,
,,64.0,,2.0,400.0,,"Quadra Nove, 915 - Cidade Nova, Ananindeua - PA",,2609948114,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-cidade-nova-ananindeua-pa-64m2-id-2609948114/,1.0,180000.0,
,2.0,80.0,,2.0,340.0,,"Rua Jibóia Branca, 187 - Jiboia Branca, Ananindeua - PA",,2562434607,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jiboia-branca-ananindeua-pa-80m2-id-2562434607/,1.0,300000.0,
1.0,,75.0,0,1.0,,1.0,"Alameda Cinco, 1 - Ananindeua, Ananindeua - PA",1.0,2611998414,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ananindeua-ananindeua-pa-75m2-id-2611998414/,,380000.0,0
0,,74.0,0,2.0,1.0,1.0,"Avenida Três Corações, 1 - Cidade Nova, Ananindeua - PA",0,2650713475,1.0,1.0,1.0,1.0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cidade-nova-ananindeua-pa-74m2-id-2650713475/,2.0,342800.0,1.0
0,,71.0,0,2.0,,0,"Estrada da Vila Nova, 9 - Coqueiro, Ananindeua - PA",0,2648213158,,0,0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-coqueiro-ananindeua-pa-71m2-id-2648213158/,1.0,320000.0,0
0,1.0,54.0,0,1.0,364.0,1.0,"Alameda São Jorge, 1835 - Coqueiro, Ananindeua - PA",0,2647505001,,1.0,1.0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-coqueiro-ananindeua-pa-54m2-id-2647505001/,1.0,260000.0,0
0,6.0,142.0,0,3.0,585.0,1.0,"Coqueiro, Ananindeua - PA",0,2529299050,478.0,1.0,1.0,1.0,1.0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-coqueiro-ananindeua-pa-142m2-id-2529299050/,2.0,490000.0,0
1.0,,46.0,0,1.0,300.0,1.0,"Travessa São Pedro, 1 - Centro, Ananindeua - PA",0,2647261106,400.0,1.0,1.0,0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-ananindeua-pa-46m2-id-2647261106/,1.0,195000.0,0
1.0,,62.0,0,2.0,,0,"Avenida Governador Hélio da Mota Gueiros, 346 - Quarenta Horas Coqueiro, Ananindeua - PA",1.0,2609058188,,1.0,1.0,0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-quarenta-horas-coqueiro-ananindeua-pa-62m2-id-2609058188/,1.0,202520.0,0
0,11.0,73.0,0,3.0,,1.0,"Rodovia BR-316, 8 - Centro, Ananindeua - PA",0,2572478575,,1.0,0,0,1.0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-ananindeua-pa-73m2-id-2572478575/,1.0,360000.0,1.0
0,3.0,68.0,0,1.0,,0,"Avenida Magalhães, 420 - Guanabara, Ananindeua - PA",0,2571929797,,1.0,0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-guanabara-ananindeua-pa-68m2-id-2571929797/,1.0,190000.0,0
0,5.0,41.0,1.0,1.0,200.0,0,"Rodovia do Mário Covas, 1599 - Coqueiro, Ananindeua - PA",1.0,2653740064,,1.0,1.0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-coqueiro-ananindeua-pa-41m2-id-2653740064/,1.0,150000.0,0
1.0,,46.0,0,1.0,,1.0,"Travessa São Pedro, 3 - Centro, Ananindeua - PA",0,2640213880,280.0,1.0,1.0,1.0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-ananindeua-pa-46m2-id-2640213880/,1.0,210000.0,0
0,1.0,49.0,0,1.0,,0,"Passagem São Pedro, 108 - Atalaia, Ananindeua - PA",1.0,2571363093,,1.0,1.0,1.0,0,1.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-atalaia-ananindeua-pa-49m2-id-2571363093/,1.0,237000.0,0
1.0,3.0,41.0,0,1.0,,0,"Rodovia do Mário Covas, 200 - Coqueiro, Ananindeua - PA",0,2638777765,,1.0,1.0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-coqueiro-ananindeua-pa-41m2-id-2638777765/,1.0,70000.0,0
1.0,,66.0,1.0,2.0,400.0,1.0,"Avenida Arterial - 5A, 5 - Cidade Nova, Ananindeua - PA",1.0,2648639033,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cidade-nova-ananindeua-pa-66m2-id-2648639033/,1.0,310000.0,0
0,5.0,44.0,0,1.0,200.0,0,"Avenida Governador Hélio da Mota Gueiros, 100 - Quarenta Horas Coqueiro, Ananindeua - PA",1.0,2653017523,100.0,1.0,1.0,1.0,1.0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-quarenta-horas-coqueiro-ananindeua-pa-44m2-id-2653017523/,1.0,150000.0,0
