"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,1,276,1,6,NA,0,0,2604788075,340,0,0,0,0,5,0,0,0,4,1400000,0,"Poço, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-churrasqueira-poco-recife-pe-276m2-id-2604788075/",-8.04538,-34.86301
NA,NA,434,NA,4,NA,NA,NA,2619527374,2800,NA,NA,NA,NA,4,NA,NA,NA,4,750000,NA,"Rua Sargento Waldir Correia, 129 - Boa Viagem, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-boa-viagem-recife-pe-434m2-id-2619527374/",-8.136280010518,-34.909649982541
0,NA,400,1,4,NA,0,0,2621927092,700,0,0,0,0,8,0,0,0,25,9e+05,0,"Rua Bomba do Hemetério, 63 - Bomba do Hemetério, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-8-quartos-com-cozinha-bomba-do-hemeterio-recife-pe-400m2-id-2621927092/",-8.020219988199,-34.902789981525
NA,NA,214,NA,3,NA,NA,NA,2608881317,NA,NA,NA,NA,NA,5,NA,NA,NA,2,680000,NA,"Rua Raymundo Gomes Gondim, 86 - Boa Viagem, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-boa-viagem-recife-pe-214m2-id-2608881317/",-8.127730008274,-34.906280038369
NA,NA,175,NA,2,NA,NA,NA,2615469840,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1200000,NA,"Rua Arquiteto Luiz Nunes, 650 - Imbiribeira, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-imbiribeira-recife-pe-175m2-id-2615469840/",-8.089689997998,-34.910509965807
NA,NA,240,NA,1,NA,NA,NA,2639832579,NA,NA,NA,NA,NA,3,NA,NA,NA,4,650000,NA,"Rua Dona Cosma Froes - Engenho do Meio, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-engenho-do-meio-recife-pe-240m2-id-2639832579/",-8.056975595823,-34.941428246903
NA,NA,390,NA,1,NA,NA,NA,2566124856,NA,NA,NA,NA,NA,3,NA,NA,NA,2,1350000,NA,"Rua José Moreira Leal - Boa Viagem, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-lazer-boa-viagem-recife-pe-390m2-id-2566124856/",-8.13535715089,-34.90488575404
0,NA,299,1,5,NA,0,0,2630240492,NA,1,0,0,0,3,0,0,0,6,1650000,1,"Rua Dolores Salgado, 1 - Apipucos, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-apipucos-recife-pe-299m2-id-2630240492/",-8.01842281564,-34.929876481181
0,NA,270,1,3,NA,0,0,2575695368,NA,0,0,0,0,3,0,0,0,5,2500000,0,"Rua Jáder de Andrade, 377 - Casa Forte, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-casa-forte-recife-pe-270m2-id-2575695368/",-8.030379986405,-34.921320022513
NA,NA,1900,NA,1,NA,NA,NA,2601425059,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1e+06,NA,"Avenida Doutor José Rufino, 1384 - Areias, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-areias-recife-pe-1900m2-id-2601425059/",-8.09100998011,-34.935479990642
NA,NA,180,NA,3,NA,NA,NA,2643314856,NA,NA,NA,NA,NA,3,NA,NA,NA,2,950000,NA,"Rua Camboim, 589 - Boa Viagem, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-patio-estacionamento-boa-viagem-recife-pe-180m2-id-2643314856/",-8.138369996165,-34.913419994951
NA,NA,200,NA,4,NA,NA,NA,2601326771,NA,NA,NA,NA,NA,3,NA,NA,NA,2,550000,NA,"Avenida Governador Agamenon Magalhães, 654 - Santo Amaro, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-santo-amaro-recife-pe-200m2-id-2601326771/",-8.045129998608,-34.889140010294
NA,NA,280,NA,3,NA,NA,NA,2580178544,3500,NA,NA,NA,NA,5,NA,NA,NA,3,1200000,NA,"Rua Regueira Costa, 1 - Rosarinho, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-jardim-rosarinho-recife-pe-280m2-id-2580178544/",-8.035347662544,-34.898397496232
NA,NA,186,NA,2,NA,NA,NA,2619994428,170,NA,NA,NA,NA,4,NA,NA,NA,NA,680000,NA,"Campo Grande, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-campo-grande-recife-pe-186m2-id-2619994428/",-8.02909,-34.88032
0,NA,256,0,5,1900,0,0,2634715053,NA,1,0,0,1,4,0,0,0,NA,950000,0,"Rua de Apipucos - Apipucos, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-apipucos-recife-pe-256m2-id-2634715053/",-8.020942467591,-34.934797083672
0,NA,175,1,2,NA,0,0,2634833137,NA,0,0,0,0,4,0,0,0,2,430000,0,"Rua Marechal Manoel Luís Osório, 398 - Várzea, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-varanda-varzea-recife-pe-175m2-id-2634833137/",-8.041469998677,-34.944500008106
0,NA,280,0,2,NA,0,0,2645167191,NA,1,0,1,0,4,0,0,0,6,950000,0,"Rua Frederico, 98 - Encruzilhada, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-encruzilhada-recife-pe-280m2-id-2645167191/",-8.033956651901,-34.890759903246
0,NA,236,1,3,NA,0,0,2569373317,NA,0,0,0,0,3,0,0,0,3,1200000,0,"Rua Monsenhor Nivaldo Estella de Mello - Graças, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-gracas-recife-pe-236m2-id-2569373317/",-8.042779277663,-34.898202123064
0,NA,96,1,1,NA,0,0,2639833354,1000,0,0,0,0,2,0,0,0,2,4e+05,0,"Rua Otávio Sarmento Cardoso - Várzea, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-varzea-recife-pe-96m2-id-2639833354/",-8.037719688785,-34.955220791576
0,NA,500,0,2,NA,0,0,2558422507,1700,0,0,0,0,4,0,0,0,3,850000,1,"Rua Leandro Barreto, 938 - Jardim São Paulo, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-jardim-sao-paulo-recife-pe-500m2-id-2558422507/",-8.08190999929,-34.945459987477
NA,NA,358,NA,1,NA,NA,NA,2625662576,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,920000,NA,"Rua Doutor Artur Gonçalves de Figueiredo, 145 - Madalena, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-madalena-recife-pe-358m2-id-2625662576/",-8.051417508799,-34.929941393552
NA,NA,285,NA,1,NA,NA,NA,2584076962,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1300000,NA,"Rua Doutor Batista de Carvalho - Madalena, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-madalena-recife-pe-285m2-id-2584076962/",-8.061049998766,-34.908080975323
NA,NA,170,NA,2,NA,NA,NA,2582775581,NA,NA,NA,NA,NA,3,NA,NA,NA,1,550000,NA,"Rua Manoel de Arruda Câmara, 201 - Prado, Recife - PE","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-prado-recife-pe-170m2-id-2582775581/",-8.060080003021,-34.910580038517
