"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,NA,252,1,3,NA,0,0,2650210868,650,0,0,0,0,3,0,0,0,2,850000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-plano-diretor-sul-palmas-to-252m2-id-2650210868/",-10.21242,-48.3312
0,NA,300,0,2,NA,0,0,2639590526,1005,1,0,0,0,4,0,0,0,2,995000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-plano-diretor-sul-palmas-to-300m2-id-2639590526/",-10.21242,-48.3312
0,NA,180,1,2,NA,0,0,2573124182,NA,1,0,0,0,3,0,0,0,3,650000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-180m2-id-2573124182/",-10.21242,-48.3312
0,NA,174,1,4,NA,0,0,2630254598,NA,1,0,0,1,3,0,0,0,4,1650000,1,"Plano Diretor Norte, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-norte-palmas-to-174m2-id-2630254598/",-10.21242,-48.3312
0,NA,207,1,4,NA,0,0,2567956410,400,0,0,0,0,4,0,0,0,4,650000,1,"Quadra ARSO 151 QI 35, 9 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-ar-condicionado-plano-diretor-sul-palmas-to-207m2-id-2567956410/",-10.21242,-48.3312
0,NA,200,1,3,NA,0,0,2576866485,NA,1,0,0,0,3,0,0,0,4,1100000,0,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-200m2-id-2576866485/",-10.21242,-48.3312
NA,NA,110,NA,3,NA,NA,NA,2608660031,NA,NA,NA,NA,NA,3,NA,NA,NA,2,599000,NA,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-plano-diretor-sul-palmas-to-110m2-id-2608660031/",-10.21242,-48.3312
NA,NA,180,NA,2,NA,NA,NA,2650210961,620,NA,NA,NA,NA,3,NA,NA,NA,3,660000,NA,"Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-plano-diretor-sul-palmas-to-180m2-id-2650210961/",-10.21242,-48.3312
0,NA,182,0,3,NA,0,0,2651441353,NA,1,0,0,0,3,0,0,0,3,7e+05,1,"Quadra ARSO 52 Alameda 2, 1 - Plano Diretor Sul, Palmas - TO","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-plano-diretor-sul-palmas-to-182m2-id-2651441353/",-10.211919988604,-48.329590022717
NA,NA,263,NA,5,NA,NA,NA,2652139295,550,NA,NA,NA,NA,4,NA,NA,NA,3,8e+05,NA,"ARSO 54 Alameda 19, 1 - Plano Diretor Sul, Palmas - TO","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-plano-diretor-sul-palmas-to-263m2-id-2652139295/",-10.215304825399,-48.357805702263
