"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","foto_imovel","latitude","longitude"
1,NA,422,0,5,NA,0,1,2641834514,NA,1,1,1,1,4,1,0,0,3,2497000,0,"Estrada da Floresta, 2000 - Floresta Sul, Rio Branco - AC","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-floresta-sul-rio-branco-ac-422m2-id-2641834514/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/48f8e30095d4ba22af51edb8b3ffa3ba/casa-de-condominio-com-4-quartos-a-venda-422m-no-floresta-sul-rio-branco.jpg",-9.986972819146,-67.844681727349
0,NA,120,0,2,NA,0,0,2664745667,NA,0,0,0,0,3,0,0,0,2,595000,1,"Rua Matilde Lemos de Moura Leite, 178 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-portal-da-amazonia-rio-branco-ac-120m2-id-2664745667/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/036a68188c78369d15d144d81fe6ab4e/casa-com-3-quartos-a-venda-120m-no-portal-da-amazonia-rio-branco.jpg",-9.968269123423,-67.87386980668
NA,NA,160,NA,2,NA,NA,NA,2635916057,NA,NA,NA,NA,NA,3,NA,NA,NA,2,420000,NA,"Waldemar Maciel, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-waldemar-maciel-rio-branco-ac-160m2-id-2635916057/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a15f12549a3ca645a177c5bca9959186/casa-com-3-quartos-a-venda-160m-no-waldemar-maciel-rio-branco.jpg",-9.97996,-67.87009
NA,NA,120,NA,2,NA,NA,NA,2646595553,NA,NA,NA,NA,NA,3,NA,NA,NA,4,188000,NA,"Seis de Agosto, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-seis-de-agosto-rio-branco-ac-120m2-id-2646595553/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7a9e031f94833cbdd02851bb8c0b7376/casa-com-3-quartos-a-venda-120m-no-seis-de-agosto-rio-branco.jpg",-9.97882,-67.8048
1,NA,256,0,4,NA,0,1,2645005259,NA,1,1,1,1,3,1,0,0,3,1750000,1,"Rodovia BR-364, 5000 - Distrito Industrial, Rio Branco - AC","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mobiliado-distrito-industrial-rio-branco-ac-256m2-id-2645005259/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c9429fcac2a18de86fc5baf15ac25dca/casa-de-condominio-com-3-quartos-a-venda-256m-no-distrito-industrial-rio-branco.jpg",-9.949571696992,-67.865677506309
0,NA,63,1,1,NA,0,0,2670420297,NA,1,0,0,0,2,0,0,0,4,318000,1,"Loteamento Novo Horizonte, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-loteamento-novo-horizonte-rio-branco-ac-63m2-id-2670420297/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/03d5a15b35ac13fe8fd38315e8b490e1/casa-com-2-quartos-a-venda-63m-no-loteamento-novo-horizonte-rio-branco.jpg",-9.97853,-67.8341
0,NA,349,1,1,NA,0,0,2665325605,NA,0,0,0,0,2,0,0,0,NA,210000,0,"Rua das Palmeiras, 119 - Tancredo Neves, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-tancredo-neves-rio-branco-ac-349m2-id-2665325605/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f863e19d0efdd07d32c3b2813b0ad6e0/casa-com-2-quartos-a-venda-349m-no-tancredo-neves-rio-branco.jpg",-9.944284797376,-67.823704697528
0,NA,120,0,2,NA,0,0,2664450799,NA,1,0,0,0,3,0,0,0,2,595000,0,"Rua Matilde Lemos de Moura Leite, 30 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-portal-da-amazonia-rio-branco-ac-120m2-id-2664450799/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7176b5e65a0615b41512772f07b26351/casa-com-3-quartos-a-venda-120m-no-portal-da-amazonia-rio-branco.jpg",-9.968269123423,-67.87386980668
0,NA,108,0,3,355,0,0,2589783457,NA,1,1,1,1,3,1,0,0,2,4e+05,0,"Avenida Eugênio Beco Bezerra, 100 - Sao Francisco, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-sao-francisco-rio-branco-ac-108m2-id-2589783457/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/07b58dd103222d79abad772d0c7c1782/casa-com-3-quartos-a-venda-108m-no-sao-francisco-rio-branco.jpg",-9.957554899688,-67.800691528179
NA,NA,252,NA,2,NA,NA,NA,2656113482,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3e+05,NA,"Raimundo Melo, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-raimundo-melo-rio-branco-ac-252m2-id-2656113482/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ca8c2ba883bc98d4dd047168d78f4b76/casa-com-3-quartos-a-venda-252m-no-raimundo-melo-rio-branco.jpg",-9.94091,-67.81896
1,NA,200,1,2,NA,0,0,2665325610,NA,1,0,0,0,3,0,0,0,1,350000,0,"Rua Margarida, 464 - Nova Esperanca, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-nova-esperanca-rio-branco-ac-200m2-id-2665325610/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e00d763c6c46a4c6d5710b423db1e7b7/casa-com-3-quartos-a-venda-200m-no-nova-esperanca-rio-branco.jpg",-9.9738099845,-67.841889982969
NA,NA,120,NA,1,NA,NA,NA,2668456279,NA,NA,NA,NA,NA,2,NA,NA,NA,2,315000,NA,"Conjunto Rui Lino, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-conjunto-rui-lino-rio-branco-ac-120m2-id-2668456279/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/6dbca2735e5f13a9c250fb1c2da4cefb/casa-com-2-quartos-a-venda-120m-no-conjunto-rui-lino-rio-branco.jpg",-9.94951,-67.85387
0,NA,572,0,5,NA,0,0,2619116719,NA,1,0,0,0,5,0,0,0,4,9e+05,0,"Rua Laranja, 247 - Morada do Sol, Rio Branco - AC","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-5-quartos-com-piscina-morada-do-sol-rio-branco-ac-572m2-id-2619116719/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a10c246f899e9097bc2b110810e07393/sobrado-com-5-quartos-a-venda-572m-no-morada-do-sol-rio-branco.jpg",-9.964671798225,-67.79907138341
NA,NA,96,NA,2,NA,NA,NA,2549464487,NA,NA,NA,NA,NA,2,NA,NA,NA,2,280000,NA,"Rua Rio Moa, 12 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-portal-da-amazonia-rio-branco-ac-96m2-id-2549464487/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e428fe9c1bd78effea957cdce8a47ef6/casa-com-2-quartos-a-venda-96m-no-portal-da-amazonia-rio-branco.jpg",-9.971517168698,-67.874160470186
NA,NA,140,NA,2,NA,NA,NA,2614709599,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,250000,NA,"Travessa Campo do Rio Branco - Capoeira, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-capoeira-rio-branco-ac-140m2-id-2614709599/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/01e88a5e84d6feff5f581207fc21efa2/casa-com-3-quartos-a-venda-140m-no-capoeira-rio-branco.jpg",-9.968627059716,-67.808126508045
NA,NA,200,NA,2,NA,NA,NA,2652947864,NA,NA,NA,NA,NA,5,NA,NA,NA,2,270000,NA,"Loteamento Santa Luzia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-loteamento-santa-luzia-rio-branco-ac-200m2-id-2652947864/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f0bff1dd40d7160160ca38c171177767/casa-com-5-quartos-a-venda-200m-no-loteamento-santa-luzia-rio-branco.jpg",-10.056645001777,-67.790644996702
0,NA,200,1,1,NA,0,0,2665322925,NA,0,0,0,0,2,0,0,0,2,2e+05,0,"Rua São Marcos, 272 - Conjunto Habitar Brasil, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-conjunto-habitar-brasil-rio-branco-ac-200m2-id-2665322925/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/5f2d8ac5c5e2e4e6538ad505a5d3040d/casa-com-2-quartos-a-venda-200m-no-conjunto-habitar-brasil-rio-branco.jpg",-9.975119992148,-67.846700021926
NA,1,150,NA,5,NA,NA,NA,2637014602,NA,NA,NA,NA,NA,3,NA,NA,NA,3,750000,NA,"Rua Amazonas, 770 - Capoeira, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-capoeira-rio-branco-ac-150m2-id-2637014602/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e99f414fa3b1613903df5a6cab862e79/casa-com-3-quartos-a-venda-150m-no-capoeira-rio-branco.jpg",-9.967500003971,-67.804430000393
NA,NA,129,NA,1,NA,NA,NA,2670955011,NA,NA,NA,NA,NA,2,NA,NA,NA,3,220000,NA,"Rua São Lucas, 545 - Conjunto Habitar Brasil, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-conjunto-habitar-brasil-rio-branco-ac-129m2-id-2670955011/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/23361709faa0a2f60eef6b8077567e03/casa-com-2-quartos-a-venda-129m-no-conjunto-habitar-brasil-rio-branco.jpg",-9.972540000441,-67.847039991919
NA,NA,75,NA,1,NA,NA,NA,2652943432,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,135000,NA,"Alto Alegre, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-alto-alegre-rio-branco-ac-75m2-id-2652943432/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/80bad466348fe27d1d32ea5e012d8f70/casa-com-2-quartos-a-venda-75m-no-alto-alegre-rio-branco.jpg",-9.92805,-67.826
NA,NA,157,NA,2,NA,NA,NA,2666003716,700,NA,NA,NA,NA,3,NA,NA,NA,3,285000,NA,"Rua Flor Lírio Lustosa, 268 - Vila Ivonete, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vila-ivonete-rio-branco-ac-157m2-id-2666003716/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7e5bab207c9398442900cc33321cc310/casa-com-3-quartos-a-venda-157m-no-vila-ivonete-rio-branco.jpg",-9.948579994938,-67.823149975307
NA,NA,174,NA,4,NA,NA,NA,2637222624,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,895000,NA,"Vila Ivonete, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vila-ivonete-rio-branco-ac-174m2-id-2637222624/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0c778bc8035e18433642ec6e62324103/casa-com-3-quartos-a-venda-174m-no-vila-ivonete-rio-branco.jpg",-9.94936,-67.82229
0,NA,360,1,1,NA,0,0,2667254996,NA,1,0,0,0,2,0,0,0,2,230000,0,"Calafate, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-calafate-rio-branco-ac-360m2-id-2667254996/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/38684372a995153a4b8b925c6b0b55b6/casa-com-2-quartos-a-venda-360m-no-calafate-rio-branco.jpg",-9.97769,-67.88752
0,NA,220,1,3,NA,0,0,2646776932,NA,1,0,0,0,3,0,0,0,4,698000,0,"Xavier Maia, Rio Branco - AC","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-xavier-maia-rio-branco-ac-220m2-id-2646776932/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bafabb890694ae25e4d6b02d589a7b30/sobrado-com-3-quartos-a-venda-220m-no-xavier-maia-rio-branco.jpg",-9.92942,-67.82026
NA,NA,188,NA,2,NA,NA,NA,2650643878,NA,NA,NA,NA,NA,4,NA,NA,NA,2,350000,NA,"Rua Santa Inês, 94 - Bosque, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-bosque-rio-branco-ac-188m2-id-2650643878/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/223bf46d15f2fbd9a4a5b09297b87be5/casa-com-4-quartos-a-venda-188m-no-bosque-rio-branco.jpg",-9.966270001589,-67.80255002333
0,NA,104,1,2,NA,0,0,2671029135,NA,0,0,0,0,2,0,0,0,2,370000,1,"Rua Flor de Lotus, 20 - Floresta Sul, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-porcelanato-floresta-sul-rio-branco-ac-104m2-id-2671029135/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d1d5103dd790cb4220a8aecfad9d24cd/casa-com-2-quartos-a-venda-104m-no-floresta-sul-rio-branco.jpg",-9.990065523367,-67.839656867801
NA,NA,184,NA,1,NA,NA,NA,2610737867,820,NA,NA,NA,NA,2,NA,NA,NA,2,295000,NA,"Rua W8, 99 - Conjunto Tucuma, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-conjunto-tucuma-rio-branco-ac-184m2-id-2610737867/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bc08647baaa80d5b2cc9353bbaf00207/casa-com-2-quartos-a-venda-184m-no-conjunto-tucuma-rio-branco.jpg",-9.953320003093,-67.857969993659
0,NA,157,0,2,NA,0,0,2614937401,NA,1,0,0,0,3,0,0,0,NA,630000,0,"Rua Silvio Antônio Araújo de Oliveira, 11 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-portal-da-amazonia-rio-branco-ac-157m2-id-2614937401/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0685bb0de5cf928dad54d2a17ed4e65d/casa-com-3-quartos-a-venda-157m-no-portal-da-amazonia-rio-branco.jpg",-9.968292503415,-67.87486489688
0,NA,206,0,4,NA,0,1,2649784758,NA,1,0,0,0,3,0,0,0,2,799000,1,"Rua Luiz Gonzaga de Oliveira, 123 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-portal-da-amazonia-rio-branco-ac-206m2-id-2649784758/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3971de0eebf13d793a83c85eaf4b4afd/casa-com-3-quartos-a-venda-206m-no-portal-da-amazonia-rio-branco.jpg",-9.968319753672,-67.87231302683
NA,NA,200,NA,2,NA,NA,NA,2638698175,NA,NA,NA,NA,NA,3,NA,NA,NA,4,390000,NA,"Conjunto Bela Vista, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-conjunto-bela-vista-rio-branco-ac-200m2-id-2638698175/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ef10e683f0ab29f5fc7dd3431d06131e/casa-com-3-quartos-a-venda-200m-no-conjunto-bela-vista-rio-branco.jpg",-9.97202,-67.83173
NA,NA,204,NA,3,NA,NA,NA,2639440372,NA,NA,NA,NA,NA,4,NA,NA,NA,2,450000,NA,"Rua Abacate, 261 - Jardim Tropical, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-jardim-tropical-rio-branco-ac-204m2-id-2639440372/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b5caf8c3c05972048b37321a6fd932c9/casa-com-4-quartos-a-venda-204m-no-jardim-tropical-rio-branco.jpg",-9.964126590216,-67.79717180236
NA,NA,259,NA,1,NA,NA,NA,2661286956,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,228200,NA,"Rua 1º de Agosto - Placas, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-placas-rio-branco-ac-259m2-id-2661286956/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cf67dfdfaad33cb7ba26bc8ed314e7f0/casa-com-2-quartos-a-venda-259m-no-placas-rio-branco.jpg",-9.944803695284,-67.81338086554
NA,NA,175,NA,3,NA,NA,NA,2667502397,46,NA,NA,NA,NA,3,NA,NA,NA,3,440000,NA,"Rua 13 de Maio, 06 - Ivete Vargas, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-ivete-vargas-rio-branco-ac-175m2-id-2667502397/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3cefbb3be5c378ca45a505b8631c98b5/casa-com-3-quartos-a-venda-175m-no-ivete-vargas-rio-branco.jpg",-9.976299996477,-67.824740022339
0,NA,280,0,4,NA,0,1,2641671662,NA,0,0,0,0,3,0,0,0,4,829000,0,"Rua da Liberdade, 319 - Conjunto Mariana, Rio Branco - AC","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-mobiliado-conjunto-mariana-rio-branco-ac-280m2-id-2641671662/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2cfc983d4db41a2756785fc9d4a2bc7f/sobrado-com-3-quartos-a-venda-280m-no-conjunto-mariana-rio-branco.jpg",-9.957345887449,-67.845944589858
0,NA,149,1,3,NA,0,0,2667254608,NA,0,0,0,0,3,0,0,0,3,320000,0,"Nova Esperanca, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-nova-esperanca-rio-branco-ac-149m2-id-2667254608/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3f4b21156929bab2af4ccc14c947e24c/casa-com-3-quartos-a-venda-149m-no-nova-esperanca-rio-branco.jpg",-9.97461,-67.84142
NA,NA,141,NA,1,NA,NA,NA,2616955017,NA,NA,NA,NA,NA,2,NA,NA,NA,3,265000,NA,"Rua Santo Inácio - Conjunto Bela Vista, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-conjunto-bela-vista-rio-branco-ac-141m2-id-2616955017/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7902d2dffb58817e7cf9472635fc8dec/casa-com-2-quartos-a-venda-141m-no-conjunto-bela-vista-rio-branco.jpg",-9.975734534974,-67.828736823269
NA,NA,70,NA,1,NA,NA,NA,2655236376,NA,NA,NA,NA,NA,2,NA,NA,NA,4,145000,NA,"Calafate, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-calafate-rio-branco-ac-70m2-id-2655236376/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/15b503e74eedb2c34b245994fb0d5b3e/casa-com-2-quartos-a-venda-70m-no-calafate-rio-branco.jpg",-9.97769,-67.88752
NA,NA,290,NA,1,NA,NA,NA,2665325712,NA,NA,NA,NA,NA,3,NA,NA,NA,2,390000,NA,"Estrada da Floresta, 444 - Conjunto Bela Vista, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-conjunto-bela-vista-rio-branco-ac-290m2-id-2665325712/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fcb84bcd4fbe0a8ede3b4d91dd1b9ad3/casa-com-3-quartos-a-venda-290m-no-conjunto-bela-vista-rio-branco.jpg",-9.983508937167,-67.840993888446
0,NA,275,1,3,NA,0,0,2665913296,NA,0,0,0,0,4,0,0,0,3,420000,1,"Rua Mamoeiro, 110 - Conjunto Adalberto Sena, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-area-de-servico-conjunto-adalberto-sena-rio-branco-ac-275m2-id-2665913296/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/880625e45bdacaa0e8c69e5aebd85a92/casa-com-4-quartos-a-venda-275m-no-conjunto-adalberto-sena-rio-branco.jpg",-9.932029402075,-67.822290114957
NA,NA,213,NA,3,NA,NA,NA,2667757601,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,433000,NA,"Rua Manoel Rodrigues de Souza, 68 - Bosque, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-bosque-rio-branco-ac-213m2-id-2667757601/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/a9106b42827169cc11c2379265a2e996/casa-com-3-quartos-a-venda-213m-no-bosque-rio-branco.jpg",-9.969090009094,-67.81969998396
NA,NA,200,NA,3,NA,NA,NA,2632751874,NA,NA,NA,NA,NA,4,NA,NA,NA,2,8e+05,NA,"Rua Alberto Assad, 344 - Vila Ivonete, Rio Branco - AC","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-vila-ivonete-rio-branco-ac-200m2-id-2632751874/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/da4dc7c73a3b127bbd246640671fbae9/sobrado-com-4-quartos-a-venda-200m-no-vila-ivonete-rio-branco.jpg",-9.949439692712,-67.82249348297
0,NA,413,0,2,NA,0,0,2619103140,NA,0,0,0,0,4,0,0,0,3,1e+06,1,"Rua Vicente Lucena, 94 - Vila Ivonete, Rio Branco - AC","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-mobiliado-vila-ivonete-rio-branco-ac-413m2-id-2619103140/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/238e2e6f02dfaa226e31b92363122e87/sobrado-com-4-quartos-a-venda-413m-no-vila-ivonete-rio-branco.jpg",-9.947820007777,-67.821569986558
NA,NA,250,NA,5,NA,NA,NA,2639991599,NA,NA,NA,NA,NA,3,NA,NA,NA,5,650000,NA,"Rua da Dama da Noite - Jardim Tropical, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-tropical-rio-branco-ac-250m2-id-2639991599/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e5bb45b8aea9e6c4c1251bf3c66514c3/casa-com-3-quartos-a-venda-250m-no-jardim-tropical-rio-branco.jpg",-9.959160107985,-67.794999863703
0,NA,220,1,3,NA,0,0,2668302504,NA,0,0,0,0,2,0,0,0,2,530000,1,"Rua Vênus, 344 - Morada do Sol, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-ambientes-integrados-morada-do-sol-rio-branco-ac-220m2-id-2668302504/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/0d0197815d43866b7fd2b1c4a46cdaa3/casa-com-2-quartos-a-venda-220m-no-morada-do-sol-rio-branco.jpg",-9.962840001082,-67.793969971963
NA,NA,120,NA,2,NA,NA,NA,2669316074,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,250000,NA,"Rua Gaivota II, 59 - Chico Mendes, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-chico-mendes-rio-branco-ac-120m2-id-2669316074/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/603b13eaa70f37cb73c6b47eabda1374/casa-com-2-quartos-a-venda-120m-no-chico-mendes-rio-branco.jpg",-9.937029983819,-67.807870017275
1,NA,250,0,3,NA,0,0,2665326495,NA,0,0,0,0,3,0,0,0,2,6e+05,0,"Avenida Iáco, 742 - Portal da Amazonia, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-academia-portal-da-amazonia-rio-branco-ac-250m2-id-2665326495/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fdb2234c04b105786feebf626e740faa/casa-com-3-quartos-a-venda-250m-no-portal-da-amazonia-rio-branco.jpg",-9.970829855114,-67.869157047557
0,NA,372,1,4,NA,0,1,2665322923,NA,1,0,0,0,3,0,0,0,3,610000,0,"Rua Jaqueline, 98 - Conjunto Paulo Cesar de Oliveira, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-conjunto-paulo-cesar-de-oliveira-rio-branco-ac-372m2-id-2665322923/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/984df58e6381acbfc1bb15c0642d8a4b/casa-com-3-quartos-a-venda-372m-no-conjunto-paulo-cesar-de-oliveira-rio-branco.jpg",-9.961340017599,-67.842800006197
0,NA,340,1,4,NA,0,0,2658971966,NA,1,1,1,0,3,0,0,0,2,1200000,1,"Alameda Sevilha, 130 - Jardim Europa, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-jardim-europa-rio-branco-ac-340m2-id-2658971966/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/669d72585a7ec3c6ae9c46d54b0df25e/casa-com-3-quartos-a-venda-340m-no-jardim-europa-rio-branco.jpg",-9.968907828898,-67.848812572218
0,NA,600,1,2,NA,0,1,2665326393,NA,1,0,0,0,2,0,0,0,3,6e+05,1,"Alameda Portugal, 1190 - Jardim Europa, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-jardim-europa-rio-branco-ac-600m2-id-2665326393/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bea26aa4ae4b27b8f012c4bbd57ae773/casa-com-2-quartos-a-venda-600m-no-jardim-europa-rio-branco.jpg",-9.966389659624,-67.845063695601
0,NA,174,0,2,NA,0,0,2651610458,NA,1,0,0,0,3,0,0,0,2,250000,0,"Rua Andorinha, 31 - Conjunto Ouricuri, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-conjunto-ouricuri-rio-branco-ac-174m2-id-2651610458/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4fba65f5016245a86059a79b7ec7e111/casa-com-3-quartos-a-venda-174m-no-conjunto-ouricuri-rio-branco.jpg",-9.935179714538,-67.806684458107
0,NA,267,1,3,NA,0,0,2668332411,1053,0,0,0,0,3,0,0,0,2,6e+05,0,"Rua Antonio Ribeiro, 76 - Loteamento Santo Afonso, Rio Branco - AC","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-loteamento-santo-afonso-rio-branco-ac-267m2-id-2668332411/","https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/fec6d4f0876ed741af3ee0cb0d190e31/casa-com-3-quartos-a-venda-267m-no-loteamento-santo-afonso-rio-branco.jpg",-10.013509988791,-67.781310029226
