"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,NA,221,1,1,540,0,0,2625334586,NA,1,0,0,1,3,0,1,0,4,1480000,1,"Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-221m2-id-2625334586/",-7.14611,-34.92299
0,NA,210,0,1,490,0,0,2584410633,NA,1,0,0,1,3,0,0,0,4,980000,0,"Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-210m2-id-2584410633/",-7.14611,-34.92299
0,NA,235,1,1,540,0,0,2625337453,NA,1,0,0,1,3,0,1,0,4,1280000,1,"Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-235m2-id-2625337453/",-7.14611,-34.92299
0,NA,262,1,4,NA,0,0,2625336476,NA,1,0,0,1,3,0,0,0,4,1500000,0,"Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-262m2-id-2625336476/",-7.14611,-34.92299
1,1,423,0,1,NA,0,1,2626013111,NA,1,0,0,0,3,1,0,0,2,1500000,0,"Rodovia BR-101, 26 - Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-423m2-id-2626013111/",-7.146316887735,-34.915435999078
0,NA,184,1,5,500,0,0,2599825558,NA,1,0,0,0,3,0,0,0,4,1100000,1,"Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-184m2-id-2599825558/",-7.14611,-34.92299
1,1,211,0,2,570,0,1,2572231388,690,1,1,1,1,3,1,0,0,4,1500000,1,"Rodovia BR-101, 120 - Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-211m2-id-2572231388/",-7.146316887735,-34.915435999078
0,NA,261,1,1,550,0,0,2625332316,NA,1,0,0,0,3,0,0,0,4,1500000,1,"Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-261m2-id-2625332316/",-7.14611,-34.92299
0,NA,306,1,7,500,0,0,2632596983,NA,1,0,0,1,6,0,0,0,2,2900000,0,"Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-6-quartos-mobiliado-comercial-norte-bayeux-pb-306m2-id-2632596983/",-7.14611,-34.92299
1,NA,420,0,6,NA,0,1,2630386486,NA,1,0,1,1,4,1,0,0,4,5300000,0,"Rua Manoel Calixto de Lima, 1 - Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-comercial-norte-bayeux-pb-420m2-id-2630386486/",-7.146469996396,-34.916018817602
0,NA,233,1,4,500,0,0,2631551563,NA,1,0,0,0,3,0,0,0,4,1500000,0,"Comercial Norte, Bayeux - PB","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-comercial-norte-bayeux-pb-233m2-id-2631551563/",-7.14611,-34.92299
