academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
0,,85.0,1.0,2.0,230.0,1.0,"Anatólia, João Pessoa - PB",0,2650950329,,1.0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-anatolia-joao-pessoa-pb-85m2-id-2650950329/,1.0,390000.0,0
,,117.0,,3.0,490.0,,"Avenida Governador Argemiro de Figueiredo - Jardim Oceania, João Pessoa - PB",,2618767196,,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-oceania-joao-pessoa-pb-117m2-id-2618767196/,1.0,550000.0,
0,,62.0,1.0,1.0,490.0,1.0,"Rua Bananeiras, 403 - Manaíra, João Pessoa - PB",1.0,2633883701,373.0,1.0,0,0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-manaira-joao-pessoa-pb-62m2-id-2633883701/,1.0,615000.0,0
1.0,,107.0,0,4.0,600.0,1.0,"Rua José Faustino Cavalcanti, 100 - Pedro Gondim, João Pessoa - PB",1.0,2647315456,1.0,1.0,0,0,0,4.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-pedro-gondim-joao-pessoa-pb-107m2-id-2647315456/,4.0,649780.0,0
,,56.0,,1.0,,,"José Américo de Almeida, João Pessoa - PB",,2628595667,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jose-americo-de-almeida-joao-pessoa-pb-56m2-id-2628595667/,1.0,175900.0,
0,,50.0,0,2.0,,1.0,"Bessa, João Pessoa - PB",0,2563400332,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-bessa-joao-pessoa-pb-50m2-id-2563400332/,1.0,550000.0,1.0
0,,64.0,0,2.0,1.0,0,"Rua Deputado Jáder Medeiros, 100 - Tambauzinho, João Pessoa - PB",0,2647301788,1.0,1.0,0,0,0,2.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-tambauzinho-joao-pessoa-pb-64m2-id-2647301788/,1.0,359360.0,0
0,2.0,106.0,1.0,3.0,10.0,0,"Rua Vicente Ielpo, 682 - Bessa, João Pessoa - PB",0,2646409867,150.0,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-lazer-bessa-joao-pessoa-pb-106m2-id-2646409867/,1.0,373030.0,0
1.0,2.0,210.0,0,3.0,1200.0,1.0,"Jardim Luna, João Pessoa - PB",1.0,2621181913,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-jardim-luna-joao-pessoa-pb-210m2-id-2621181913/,2.0,900000.0,1.0
0,2.0,60.0,0,2.0,,0,"Avenida Índio Arabutan - Cabo Branco, João Pessoa - PB",0,2625284670,,1.0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-cabo-branco-joao-pessoa-pb-60m2-id-2625284670/,,580000.0,0
1.0,,108.0,0,4.0,460.0,0,"Altiplano Cabo Branco, João Pessoa - PB",1.0,2624016081,,1.0,1.0,0,0,3.0,1.0,0,1.0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-altiplano-cabo-branco-joao-pessoa-pb-108m2-id-2624016081/,2.0,850000.0,0
0,,67.0,0,2.0,,1.0,"Rua Hercílio Alves de Sousa - Bancários, João Pessoa - PB",0,2625273716,,0,0,0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-bancarios-joao-pessoa-pb-67m2-id-2625273716/,,420000.0,0
,1.0,45.0,,1.0,,,"Bessa, João Pessoa - PB",,2643293276,,,,,,2.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-bessa-joao-pessoa-pb-45m2-id-2643293276/,1.0,299000.0,
0,4.0,65.0,0,2.0,170.0,1.0,"Rua Prefeito Osvaldo Pessoa, 10 - Jaguaribe, João Pessoa - PB",0,2641462480,250.0,1.0,0,1.0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-jaguaribe-joao-pessoa-pb-65m2-id-2641462480/,1.0,255000.0,0
